"study","group","trial","condition","Respembed","Respdelay","Respradius","HRembed","HRdelay","HRradius","HR_RR","HR_DET","HR_NRLINE","HR_maxL","HR_L","HR_ENTR","HR_LAM","HR_TT","Resp_RR","Resp_DET","Resp_NRLINE","Resp_maxL","Resp_L","Resp_ENTR","Resp_LAM","Resp_TT","pair"
"1","3","1","SelfPaced",NA,NA,NA,NA,NA,NA,0.177975292685931,1.41369047619048,35,4,2.17142857142857,0.434599716881433,1.11607142857143,2,16.6752976893237,30.5228474699154,85699,8,2.20081914608105,0.542060341022188,42.1605245952577,2.31783483691881,"Shuffle"
"1","3","2","TurnTaking",2,9,0.758597911819789,NA,NA,NA,0.39284675211854,0.586739683160571,45,2,2,0,11.3110372253732,2.15260545905707,11.4150715742356,21.4256022708974,53806,6,2.12664015165595,0.395955248167848,24.9190168931697,2.18969346956908,"Shuffle"
"1","4","1","Synchronous",NA,NA,NA,NA,NA,NA,0.186985534089966,0.386100386100386,9,2,2,0,2.20935220935221,2.10204081632653,12.1504856423523,23.4908060293869,41669,6,2.1362883678514,0.416697773957887,30.9399277993582,2.1990171990172,"Shuffle"
"1","4","2","SelfPaced",2,35,0.728079430538684,10,47,2.16061800024925,0.493287093845677,1.56030182887837,61,2,2,0,5.422688323315,2.03846153846154,11.7741697896998,21.4250897687946,24857,6,2.12197771251559,0.385709184409041,24.3135327473313,2.15065392354125,"Shuffle"
"1","4","3","TurnTaking",2,24,0.725342163580532,NA,NA,NA,0.171371428596792,0.518000518000518,10,2,2,0,2.02020202020202,2,12.15437658633,22.8791291291291,37065,7,2.13773101308512,0.419802703492147,29.0295102795103,2.21038629817734,"Shuffle"
"2","10","1","Conversation",NA,NA,NA,NA,NA,NA,0.142029418757848,0.503256364712848,17,2,2,0,1.62818235642392,2,11.8845123892896,22.4234148391018,69911,10,2.13747478937506,0.419217495336354,28.205997764156,2.20618302602082,"Shuffle"
"2","10","2","TurnTaking",2,0,0.371680177381587,19,9,2.70322271152046,0.197907778002721,0.169959634586786,8,2,2,0,0.977267898874017,2,11.962694456492,22.5270162895294,70601,6,2.14035211965836,0.425317566541663,28.0909780724181,2.17699319523551,"Shuffle"
"2","10","3","Synchronous",15,9,2.57062091821039,NA,NA,NA,0.179176544711832,0.492784230904611,21,2,2,0,0.586647893934061,2,13.4363301223521,25.1579439153102,87908,7,2.15620876370751,0.457809920427695,33.9007368946368,2.27500178138806,"Shuffle"
"2","5","1","Synchronous",NA,NA,NA,NA,NA,NA,1.80603986620307,3.10793979676169,1326,3,2.01357466063348,0.0718470429022517,11.7985310037365,2.03370786516854,15.3444076995069,28.2549574280647,111611,9,2.17821720081354,0.500567954498078,38.5347490661603,2.37193281158342,"Shuffle"
"2","5","2","TurnTaking",2,49,0.745287154642566,NA,NA,NA,1.90888295628054,4.21360998226892,1891,4,2.02326811210999,0.111028164355701,18.8995715906212,2.0979217603912,11.639818925767,21.9062838022105,67075,6,2.13165859112933,0.406860210063267,28.1136336476205,2.19839938659127,"Shuffle"
"2","5","3","Conversation",2,7,0.378633559775181,NA,NA,NA,0.238838991490218,0.563330692720711,32,2,2,0,1.2674940586216,2,12.0391288406227,22.6492960145759,71513,7,2.13810076489589,0.420603345412651,25.0284038306287,2.18377449206431,"Shuffle"
"2","6","1","TurnTaking",2,33,0.74036276248302,NA,NA,NA,0.104209566131239,0.121040952188824,3,2,2,0,1.00867460157353,2,12.1606463146001,22.5718178205277,71937,8,2.13960826834591,0.42377983626768,26.8504573257916,2.18738650482653,"Shuffle"
"2","6","2","Conversation",3,41,0.680741675263421,NA,NA,NA,0.0446732556039709,0.0941176470588235,1,2,2,0,0.705882352941177,2.14285714285714,14.4283899344869,26.4992380055398,99154,7,2.16224257216048,0.469777303642499,35.5507186726341,2.29862542955326,"Shuffle"
"2","6","3","Synchronous",2,48,0.758545783208596,NA,NA,NA,0.235895812297486,0.267355850637198,15,2,2,0,3.17262276089475,2,11.1822469640248,21.4077022690882,63180,9,2.12462804685027,0.391509615527911,24.4521845635657,2.17237421896031,"Shuffle"
"2","7","1","Conversation",2,25,0.682423662906201,NA,NA,NA,0.184116881213918,0.205526375884905,9,2,2,0,0.707924183603562,2,14.0514432295471,25.5364730608536,93361,9,2.1551611486595,0.455679548200299,35.6510272564359,2.25474583209587,"Shuffle"
"2","7","2","Synchronous",NA,NA,NA,NA,NA,NA,0.301192344959101,0.809660082361974,58,2,2,0,2.03113003420116,2.00689655172414,12.23461967563,22.7315329707731,72907,7,2.13901271482848,0.422540024702909,33.4098101150504,2.31067090075105,"Shuffle"
"2","7","3","TurnTaking",NA,NA,NA,NA,NA,NA,0.0297891779721537,NA,0,0,0,NA,0,0,9.45728377237034,17.8874620504988,45126,6,2.10209192040066,0.340072791948826,29.6896155079105,2.21843825734092,"Shuffle"
"2","8","1","TurnTaking",3,43,0.748650208352983,11,38,1.79819923247148,0.528931346351015,1.25198728139905,157,3,2.00636942675159,0.0385544860430356,1.22019077901431,2.00653594771242,11.8582079757122,22.6985893464072,70710,6,2.13452128411823,0.413010404569213,27.3994646133486,2.19601272841232,"Shuffle"
"2","8","2","Synchronous",NA,NA,NA,11,22,1.65233126055593,0.980709352435407,2.2422293676313,522,3,2.00383141762452,0.0251440699125892,7.59485530546624,2.01421262080728,13.1978070500822,25.0610425953677,85932,7,2.15828794861053,0.461967691015368,33.1627158448606,2.25286860416016,"Shuffle"
"2","8","3","Conversation",3,46,0.704660822135904,10,49,1.99303367873744,0.273631574090016,0.476336816226183,31,2,2,0,1.27535341118623,2,13.2478300196311,24.8572413180375,85513,8,2.15937927566569,0.464124656770446,33.168071593378,2.2777890766557,"Shuffle"
"2","9","1","Synchronous",NA,NA,NA,NA,NA,NA,0.234256041032963,0.412815220317688,23,2,2,0,1.01408956295432,2.01785714285714,13.9124667583546,25.3898383732988,91609,7,2.16216747262823,0.469636514824658,32.0150077358803,2.26672414575487,"Shuffle"
"2","9","2","Conversation",NA,NA,NA,NA,NA,NA,0.145329983995412,0.202516996962245,7,2,2,0,0.998119485028208,2.02941176470588,12.277491411386,23.0784761733224,74269,7,2.13930442041767,0.423139275358481,28.5795212731189,2.24781794086734,"Shuffle"
"2","9","3","TurnTaking",2,30,0.757641943317356,17,0,0.720540007700756,0.162904968317727,0.309717382888115,12,2,2,0,1.78087495160666,2,11.7280590873813,22.1390969554864,68176,7,2.13559023703356,0.415292327814277,27.4581003038127,2.23432608668754,"Shuffle"
"1","urrogateGroup1&2a_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,0.739328159755475,89.900069134561,3325,17,4.30195488721805,2.01246106870838,94.0481427942933,5.58358208955224,11.6806349781922,94.2950846349073,60982,85,4.94111377127677,2.15978416188856,97.5944221387017,6.32695623947577,"Surrogate"
"1","urrogateGroup1&2a_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,1.76312711976021,94.2892301292939,8381,111,6.49123016346498,2.50144565099832,96.2875662934591,7.91170606664768,74.5847908241332,99.6317984028107,156867,268,18.8728604486603,3.66252887763864,99.8911649789498,55.3341784422654,"Surrogate"
"1","urrogateGroup1&2a","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.440734151068995,89.8660373429583,2830,61,4.57491166077738,2.03124155948953,95.3078364683834,6.33348708487085,61.0168277837451,99.7792862628346,137892,106,17.572629304093,3.43737195925455,99.9442038966681,19.2715016197675,"Surrogate"
"1","urrogateGroup1&2b_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,0.715676721548226,91.2738605375925,2824,32,4.97804532577904,2.18573641478604,95.0525905726529,6.4323374340949,14.2631764408294,93.5968733982573,71269,36,5.12445803925971,2.22006194167314,97.0474115838032,8.24200674719774,"Surrogate"
"1","urrogateGroup1&2b_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,0.650179481561543,91.2064670771255,3906,37,4.96825396825397,2.19698555459497,95.0509940311134,6.48620910840282,12.9674931024373,94.6801076985911,97661,50,5.00858070263463,2.22046194670413,97.8791274943044,8.80206792111264,"Surrogate"
"1","urrogateGroup1&2b","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.31793919844937,88.0304050803425,2282,28,4.00920245398773,1.84619564536354,93.7842778793419,6.44642857142857,12.7330607219804,95.9812857280984,107491,46,4.52515094286963,2.10082682966467,98.4689578692093,7.5826229657656,"Surrogate"
"1","urrogateGroup1&2c_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,0.563917198591694,93.3174027686223,2125,40,5.32941176470588,2.27218998302625,98.1130520764667,7.83870967741935,12.9644305183725,93.9997744382102,68022,51,4.90119373143983,2.15959160305959,97.4782191896693,6.28627016019056,"Surrogate"
"1","urrogateGroup1&2c_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,1.01070105525441,94.745275888133,4818,101,6.50415110004151,2.39632776871647,96.7407407407407,8.72328244274809,18.2553985726965,94.3279096051412,137464,26,4.99072484432287,2.17418103270968,97.9016854164318,5.6440098923572,"Surrogate"
"1","urrogateGroup1&2c","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.507301619155768,87.6801543749623,3739,51,3.88874030489436,1.75725235905733,99.1979738286197,5.07716049382716,18.4226732244144,97.0237048008325,148620,28,4.78673126093393,2.11617220486582,97.6154724253199,4.8631443771785,"Surrogate"
"1","urrogateGroup1&2d_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,1.1483261147657,91.4822158378181,4096,87,5.51953125,2.32019136790457,96.1922874600413,7.85851239669421,12.4467963779866,93.5702140031541,61649,50,5.16821035215494,2.22765158446858,96.9862764273485,7.92776724200014,"Surrogate"
"1","urrogateGroup1&2d_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,0.630377991499416,90.0722284163071,3836,65,4.84384775808133,2.16379397026673,95.7632459159436,6.82383419689119,19.8556682503283,95.5035882551485,105692,79,7.14797714112705,2.5767714767217,97.6804335487003,8.49330607399591,"Surrogate"
"1","urrogateGroup1&2d","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.430027067507244,89.357615422921,2734,61,4.59436722750549,2.03705236024274,95.5253610300918,6.56947162426614,19.4452296153919,95.458603869884,126467,44,5.84166620541327,2.43872573843477,98.4874503343347,8.38663145733619,"Surrogate"
"1","urrogateGroup1&3a_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,0.409369686848453,90.272417707151,1690,41,4.70591715976331,2.04892076909157,96.9353007945517,8.58291457286432,14.36676906521,94.9632856190559,68312,49,5.46372526056915,2.31944457041374,97.7831434430609,8.65607333498502,"Surrogate"
"1","urrogateGroup1&3a_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,4.12238943255089,95.586750400197,16964,152,6.8638882339071,2.49963647296465,97.0381315929894,8.39836589698046,9.07836191889752,91.2799194668316,62134,20,4.84506067531464,2.09434701020662,97.7841250204668,5.91319813707873,"Surrogate"
"1","urrogateGroup1&3a","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,1.17628649051779,87.0321583313375,9742,21,4.10316156846643,1.87410799068324,93.2199699536241,5.7041033839595,12.0848062730292,96.8507028702007,122684,23,4.46341821264387,1.96452624091757,97.7122229375517,4.53405500340591,"Surrogate"
"1","urrogateGroup1&3b_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,1.18712562538073,93.1384061374667,4166,153,5.71171387421987,2.28871703371684,96.0466572725849,8.3320882852292,12.5977257873259,94.6511992293363,60394,46,5.40126502632712,2.30610645360472,97.0220927465921,7.79011252708338,"Surrogate"
"1","urrogateGroup1&3b_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,0.375030330349538,89.9205919509114,2261,21,4.40734188412207,2.01648169661699,94.8655477350659,6.37151515151515,14.4809179384921,96.4019860550347,82518,75,6.1458106110182,2.48488244196495,98.1764714827741,8.92258655241518,"Surrogate"
"1","urrogateGroup1&3b","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.5813691422577,92.1718061674009,4092,74,5.11314760508309,2.20889241011544,96.6916299559471,7.19403474270731,12.7309012648953,95.7006433588976,116537,45,4.89128774552288,2.21376022232187,98.4837749989927,7.56347671360049,"Surrogate"
"1","urrogateGroup1&3c_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,0.607456290144134,91.8075422626788,2573,72,4.6645938593082,2.05153529528783,97.3915704123002,6.3501246882793,12.184598108868,95.4619363045096,61724,48,5.15535286112371,2.24028816569009,98.3713130294958,7.96935303553201,"Surrogate"
"1","urrogateGroup1&3c_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,0.756422842805709,90.9583035075161,5084,58,3.99901652242329,1.80061771971064,95.7542949176808,4.46733458568149,10.5376625864751,90.8475612304606,71776,19,4.84533827463219,2.05300016153199,96.6166513416367,5.92294142138808,"Surrogate"
"1","urrogateGroup1&3c","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.519236915864872,88.3101509322285,4362,85,4.10453920220082,1.89381171233711,95.8962217618625,5.44288913773796,18.8735487282543,98.4454344901315,148172,27,5.86672920659774,2.39180188620573,99.037612172881,5.99770931636124,"Surrogate"
"1","urrogateGroup1&3d_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,0.316157928412812,90.8583186360964,1248,21,4.95352564102564,2.21097847015692,94.2974720752499,6.63495346432265,15.711608953561,94.2695282963997,70125,62,5.77816755793226,2.38957365169757,97.1390682254406,8.2916890080429,"Surrogate"
"1","urrogateGroup1&3d_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,1.66624872544849,89.4286816824746,8957,32,4.91593167355141,2.19497500376752,94.6320856266629,6.98037453183521,13.8466476328686,96.4870603109978,80689,59,6.01513217415013,2.45605911762579,98.111429627892,8.9229072500452,"Surrogate"
"1","urrogateGroup1&3d","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.28364155288564,82.4740406320542,2596,14,3.51848998459168,1.67877469629641,91.8374717832957,5.16819105691057,10.7774620829574,94.876554595017,113834,74,4.2025844650983,1.97764145982163,98.2182769405292,7.13427353136074,"Surrogate"
"1","urrogateGroup1&4a_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,1.32504269497899,91.0012855306385,3777,64,5.06036536934075,2.16017997511529,95.0626101033186,7.2027417027417,12.4337371754772,96.0166013408775,47499,52,5.2553316911935,2.28707791395559,99.0014578100539,7.80776581222509,"Surrogate"
"1","urrogateGroup1&4a_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,1.09355653946008,92.7049330643682,5074,59,4.98147418210485,2.187548632217,95.4447093343114,6.2465194431109,22.6358843077176,96.2657835168664,99963,34,6.79847543591129,2.53609938065639,98.9210406284793,8.18505842778279,"Surrogate"
"1","urrogateGroup1&4a","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.352330069982215,86.2685815066767,1818,20,3.76677667766777,1.77812015215622,95.023935500126,5.19848380427292,22.1181085892051,98.8307276336396,96851,27,6.4310332366212,2.47528671116848,99.4676470634904,6.63315168509603,"Surrogate"
"1","urrogateGroup1&4b_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,1.24050442848031,86.1567410873214,4515,17,3.75215946843854,1.78600654061836,95.4127040634695,7.16615737203973,14.7802685521561,96.4762185197529,47595,49,6.26437651013762,2.52769954677587,97.9284436146426,8.30632633456841,"Surrogate"
"1","urrogateGroup1&4b_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,0.356002488327442,69.9977467327625,1857,11,3.34571890145396,1.58189749143194,94.4794952681388,5.88491228070175,16.8858673137623,97.3867751301201,70366,114,7.28856265810192,2.71414828629999,98.3614650921237,9.37743261101758,"Surrogate"
"1","urrogateGroup1&4b","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.269196507236348,82.4567188788129,1403,15,3.56450463292944,1.6974376186979,94.2126957955482,5.7427135678392,13.4637656948406,96.6884672430916,69567,49,5.33191024479998,2.33749397648069,98.4125287712868,7.46700025711517,"Surrogate"
"1","urrogateGroup1&4c_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,1.10820835023573,88.7225321644085,3823,30,4.07664138111431,1.89669780129132,93.1344643060458,4.73928157589803,13.419764352083,96.5929664000912,47808,50,5.66926037483266,2.40238881790061,98.94545895166,11.6273138453807,"Surrogate"
"1","urrogateGroup1&4c_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,0.492210740959257,73.9325293350717,2565,12,3.53723196881092,1.63892005925131,76.4749022164276,3.77210610932476,11.8192638346828,92.4764116392758,62344,28,5.46774348774541,2.18000248920691,98.1080479851552,7.35533996379686,"Surrogate"
"1","urrogateGroup1&4c","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.228051385685137,80.8875048657065,1187,38,3.50126368997473,1.63394643428123,88.0108991825613,4.4551724137931,20.7829591653377,97.6829601910237,69931,37,8.27182508472637,2.67917521484823,98.3754884511076,8.70971503752654,"Surrogate"
"1","urrogateGroup1&4d_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,1.41727772902457,88.3062541731583,4358,77,4.55208811381368,2.05924845853935,95.7711996438905,7.04024869109948,13.4771076408617,96.1145513582569,48732,55,5.55786752031519,2.36680861669772,97.5737681648007,8.2003578884581,"Surrogate"
"1","urrogateGroup1&4d_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,0.273900517438948,83.0429052569922,1448,17,3.9164364640884,1.85318443500743,90.7160638453654,5.95673076923077,12.8917747973872,95.2606929759764,71501,65,5.35668032614928,2.30907714808983,97.6919040050937,8.48820071746553,"Surrogate"
"1","urrogateGroup1&4d","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.340923062173519,87.4755891160005,1769,17,3.79819106840023,1.81153882340096,95.078765785705,5.71439749608764,13.9533871656072,96.9118164897631,77504,58,4.97138212221305,2.23626302198032,98.5079732380905,7.63015059712833,"Surrogate"
"1","urrogateGroup2&1a_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,0.715676721548226,91.2738605375925,2824,32,4.97804532577904,2.18573641478604,95.0525905726529,6.4323374340949,14.2631764408294,93.5968733982573,71269,36,5.12445803925971,2.22006194167314,97.0474115838032,8.24200674719774,"Surrogate"
"1","urrogateGroup2&1a_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,0.650179481561543,91.2064670771255,3906,37,4.96825396825397,2.19698555459497,95.0509940311134,6.48620910840282,12.9674931024373,94.6801076985911,97661,50,5.00858070263463,2.22046194670413,97.8791274943044,8.80206792111264,"Surrogate"
"1","urrogateGroup2&1a","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.31793919844937,88.0304050803425,2282,28,4.00920245398773,1.84619564536354,93.7842778793419,6.44642857142857,12.7330607219804,95.9812857280984,107491,46,4.52515094286963,2.10082682966467,98.4689578692093,7.5826229657656,"Surrogate"
"1","urrogateGroup2&1b_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,0.739328159755475,89.900069134561,3325,17,4.30195488721805,2.01246106870838,94.0481427942933,5.58358208955224,11.6806349781922,94.2950846349073,60982,85,4.94111377127677,2.15978416188856,97.5944221387017,6.32695623947577,"Surrogate"
"1","urrogateGroup2&1b_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,1.76312711976021,94.2892301292939,8381,111,6.49123016346498,2.50144565099832,96.2875662934591,7.91170606664768,74.5847908241332,99.6317984028107,156867,268,18.8728604486603,3.66252887763864,99.8911649789498,55.3341784422654,"Surrogate"
"1","urrogateGroup2&1b","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.440734151068995,89.8660373429583,2830,61,4.57491166077738,2.03124155948953,95.3078364683834,6.33348708487085,61.0168277837451,99.7792862628346,137892,106,17.572629304093,3.43737195925455,99.9442038966681,19.2715016197675,"Surrogate"
"1","urrogateGroup2&1c_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,0.563917198591694,93.3174027686223,2125,40,5.32941176470588,2.27218998302625,97.1242584047462,6.90914419695193,12.9644305183725,93.9997744382102,68022,51,4.90119373143983,2.15959160305959,97.6685369498407,7.07894306617076,"Surrogate"
"1","urrogateGroup2&1c_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,1.01070105525441,94.745275888133,4818,101,6.50415110004151,2.39632776871647,99.2501889644747,9.86388221153846,18.2553985726965,94.3279096051412,137464,26,4.99072484432287,2.17418103270968,97.2253464192119,23.0760043076722,"Surrogate"
"1","urrogateGroup2&1c","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.507301619155768,87.6801543749623,3739,51,3.88874030489436,1.75725235905733,93.5174576373394,5.45480126626803,18.4226732244144,97.0237048008325,148620,28,4.78673126093393,2.11617220486582,99.5885312461216,146.657963446475,"Surrogate"
"1","urrogateGroup2&1d_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,1.1483261147657,91.4822158378181,4096,87,5.51953125,2.32019136790457,95.3101606441954,7.53486884197057,12.4467963779866,93.5702140031541,61649,50,5.16821035215494,2.22765158446858,97.5348669198171,6.40394516110372,"Surrogate"
"1","urrogateGroup2&1d_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,0.630377991499416,90.0722284163071,3836,65,4.84384775808133,2.16379397026673,95.1379126472442,6.36175040518639,19.8556682503283,95.5035882551485,105692,79,7.14797714112705,2.5767714767217,98.1940527373008,30.5873990943099,"Surrogate"
"1","urrogateGroup2&1d","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.430027067507244,89.357615422921,2734,61,4.59436722750549,2.03705236024274,94.2946574660312,5.94928186714542,19.4452296153919,95.458603869884,126467,44,5.84166620541327,2.43872573843477,97.593952902413,10.9437384992103,"Surrogate"
"1","urrogateGroup2&3a_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,0.420572566644729,90.5305415617129,2476,84,4.64499192245557,2.02114947674606,95.6942695214106,7.63630653266332,14.5498262776185,94.3651444278343,98956,50,5.14148712559117,2.24403389024778,97.6437508578127,8.3729562949297,"Surrogate"
"1","urrogateGroup2&3a_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,2.31346538922172,95.1742195956818,8072,215,8.06033201189296,2.5830417878174,97.277727392411,11.7409957627119,11.384273884095,95.1969669126537,81531,86,4.82893623284395,2.16597150370629,98.6805199578308,8.03565802945578,"Surrogate"
"1","urrogateGroup2&3a","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,2.91281619547341,92.1746345152075,17603,127,4.98579787536215,2.0244160238639,95.8105780541085,8.16348993288591,10.5087530857218,94.9190796913815,96338,38,4.12090763769229,1.94645031171961,97.8553547989126,5.46976986608933,"Surrogate"
"1","urrogateGroup2&3b_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,0.646418445867835,91.43193690464,3598,42,4.96192329071707,2.18359572261622,95.1910273481512,7.06998858881704,12.6649890369371,95.7120666841389,85825,48,5.23382464316924,2.26120499896607,97.9129245264927,6.53779504033463,"Surrogate"
"1","urrogateGroup2&3b_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,0.720618647758803,89.5886165116934,4454,110,4.2831162999551,1.96124111722248,95.0314642622335,6.4693094629156,11.1017673244815,93.9282287278489,75624,19,5.00926954406009,2.04834940554754,97.0536238963177,26.7312709144301,"Surrogate"
"1","urrogateGroup2&3b","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.359329724332367,90.856461774221,2085,86,5.11846522781775,2.11115751164562,95.6155286906181,7.11723700887199,13.7787074201795,93.8788758488392,107458,30,4.79096949505854,2.15921206336495,97.2430506422366,8.97062930004878,"Surrogate"
"1","urrogateGroup2&3c_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,0.810787368521415,92.8953493119922,4388,132,5.18482224247949,2.18262263264,97.3990445469764,6.73841807909605,12.7949266318097,95.1192916740486,90850,38,4.96412768299395,2.203487163424,98.4983084879316,7.95943688857075,"Surrogate"
"1","urrogateGroup2&3c_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,0.413101898806786,90.9150487425248,2785,21,3.98491921005386,1.83010923250031,96.7149995903989,4.4923896499239,11.8250865164296,95.152774997323,84114,58,4.8596309770074,2.17518543823025,98.4222018408421,7.94080195323505,"Surrogate"
"1","urrogateGroup2&3c","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.871556601926541,91.990171990172,5481,102,4.7816091954023,2.04724460966599,97.1498771498772,6.75567488406151,12.1331147417416,95.6467267618,101624,53,4.54497953239392,2.10191995660066,98.0006253869841,6.81812418959804,"Surrogate"
"1","urrogateGroup2&3d_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,0.205717721121721,90.3121982619891,1172,41,4.78839590443686,2.08436288254048,93.9491470872224,5.8089552238806,13.4202192612582,94.6998107793438,89374,90,5.26937364334146,2.2646959928872,97.7800254573168,6.52789636192778,"Surrogate"
"1","urrogateGroup2&3d_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,1.8927153353293,89.7638076847432,10751,48,4.66970514370756,2.12434384135876,95.8822793184216,7.30102110279101,9.31712854640287,93.3490114513289,64471,21,4.90087015867599,2.04793287132595,96.5743509140973,24.6628187716916,"Surrogate"
"1","urrogateGroup2&3d","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,1.61487293445062,91.6344623778131,8670,80,5.57923875432526,2.28239975763998,96.4044858680003,9.64556482183472,8.28632985973706,91.5145028168758,78602,27,3.83976234701407,1.78851212972541,96.3177460142269,7.61741924654085,"Surrogate"
"1","urrogateGroup2&4a_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,0.610883607840861,88.0822059279149,1789,43,4.76746785913918,2.10278057840339,92.2957761024476,6.2409217877095,12.1345381641348,95.7303831343631,49695,52,4.88761444813361,2.19521126480112,99.0666987226227,7.84577207603708,"Surrogate"
"1","urrogateGroup2&4a_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,1.79509321401341,95.7100723925284,7112,57,6.02305961754781,2.30623458563918,97.2741084994191,7.01288659793814,12.2279203631191,94.6074433801221,78132,46,4.61774944964931,2.1093421819761,98.1455793622282,6.8095515327936,"Surrogate"
"1","urrogateGroup2&4a","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.873102142431362,90.9613136088659,3943,69,4.53791529292417,2.01825626807387,95.4806568044329,6.33670715249663,12.0689885110397,97.1022457958574,72139,54,4.6288692662776,2.13005510813334,99.0552129042389,6.63895223060282,"Surrogate"
"1","urrogateGroup2&4b_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,0.472783409806817,85.2682145716573,1808,11,3.53429203539823,1.67682232494272,96.1969575660528,6.34036939313984,13.7633936513949,96.7551714671921,48661,38,5.72209777850846,2.41225543417958,98.12009826917,6.77636189104872,"Surrogate"
"1","urrogateGroup2&4b_Synchronous.csv","",NA,NA,NA,NA,NA,NA,NA,0.320105437059634,68.938729482521,1768,10,3.11199095022624,1.42608432622008,92.4570855782483,5.96523848019402,12.9510291924088,95.269007281307,64517,28,5.9643504812685,2.18633380791622,97.2486513117989,26.6087251049993,"Surrogate"
"1","urrogateGroup2&4b","urnTaking.csv",NA,NA,NA,NA,NA,NA,NA,0.266666548306015,86.4513981358189,1183,21,4.3905325443787,1.95137162063605,95.4560585885486,7.37146529562982,10.7220468992161,94.3454835879912,67679,28,4.25882474622852,1.98821286647906,96.4570485879257,8.42772979465767,"Surrogate"
"1","urrogateGroup2&4c_SelfPaced.csv","",NA,NA,NA,NA,NA,NA,NA,0.409379709932805,89.7056557250732,1418,20,4.10507757404795,1.88474319360103,93.619972260749,4.60227272727273,12.5443585490761,95.592698214204,49786,34,5.03619491423292,2.24868548297805,98.7811294282708,10.6365203826101,"Surrogate"
